id,title,year,field,split,s_m,s_t,s_mt,s_mn,s_tn,s_mtn,S
H99,Inductive Meta-path Learning for Schema-complex Heterogeneous Information Networks,0,ALL,historical,0.7893486181468187,0.8418263627738739,-9.645607694612941,0.830847291296587,0.8723863664813873,5.103302911388794e-16,1.3625869262223809
H100,Guided Bottom-Up Interactive Constraint Acquisition,0,ALL,historical,0.9040976596921201,0.8442399445647198,-9.645607694612941,0.9516290702913025,0.8748875661845942,5.103302911388794e-16,1.4612133091807187
H101,Abstracting Concept-Changing Rules for Solving Raven's Progressive Matrix Problems,0,ALL,historical,0.6851284092074131,0.8250581616436929,-9.645607694612941,0.7211478805356455,0.8550094456539303,5.103302911388794e-16,1.260925860951662
H102,Lifted Sequential Planning with Lazy Constraint Generation Solvers,0,ALL,historical,0.8826158425166359,0.9170847969255214,-7.9436309900527435,0.9290178827854801,0.9503768343734817,0.24448079571755768,2.114717763021064
H103,Machine Learning for SAT: Restricted Heuristics and New Graph Representations,0,ALL,historical,0.24737047759947628,0.8762379501484743,-8.49432210235681,0.2603755635156381,0.9080471642445577,0.16537665700052695,1.348179824709474
H104,Rumor Detection with Diverse Counterfactual Evidence,0,ALL,historical,0.18495871477106973,0.892664360454467,-8.952468240963437,0.19468260745172872,0.9250698865479534,0.0995661601697738,1.1447173956241803
H105,Reinforcement Learning and Data-Generation for Syntax-Guided Synthesis,0,ALL,historical,0.6371418792048887,0.6400502152091967,-7.239524687400058,0.6706385395996688,0.6632853356743441,0.34562229118048055,1.9311948281704117
H106,Towards Reliable Rare Category Analysis on Graphs via Individual Calibration,0,ALL,historical,0.8888622541697359,0.8487446372000792,-9.645607694612941,0.9355926890028975,0.8795557882955383,5.103302911388794e-16,1.4521187818387502
H107,TREA: Tree-Structure Reasoning Schema for Conversational Recommendation,0,ALL,historical,0.5299840640353446,0.916225198978102,-9.472322831200566,0.5578470829123827,0.9494860312778017,0.02489154004244371,1.268095341458257
H108,PPN: Parallel Pointer-based Network for Key Information Extraction with Complex Layouts,0,ALL,historical,0.8140303260656538,0.908548962043567,-9.645607694612941,0.8568265984081672,0.9415311313795576,5.103302911388794e-16,1.4386861838301814
H109,Monte-Carlo Tree Search for Multi-Agent Pathfinding: Preliminary Results,0,ALL,historical,0.8953730288961173,0.4369651473911509,-8.51689807524772,0.9424457567365894,0.4528278681549989,0.16213372670560608,1.5215532166772858
