id,title,year,field,split,s_m,s_t,s_mt,s_mn,s_tn,s_mtn,S
R80,Efficient GPT Model Pre-training using Tensor Train Matrix Representation,0,ALL,recent,0.61291585136394,0.4437546954824522,0.4405709646106194,0.3581637129261292,4.2691423425072134e-07,1.349039014389704e-07,0.3581641870567289
R81,Action-Evolution Petri Nets: a Framework for Modeling and Solving Dynamic Task Assignment Problems,0,ALL,recent,0.8003650086578196,0.5493042743226768,0.9162041789589557,0.7245648196779545,0.20032482730463497,0.8664053328855816,1.228131513492543
R82,ColdNAS: Search to Modulate for User Cold-Start Recommendation,0,ALL,recent,0.6532082416808501,0.44375484607387794,0.5532395153916823,0.4369220099434209,7.127243473030317e-07,0.20523520911864063,0.5087550458592924
R83,A Unified One-Step Solution for Aspect Sentiment Quad Prediction,0,ALL,recent,0.47551580543187694,0.6123162955916456,0.5018562708294113,0.08959206595770985,0.319916449713675,0.1116363837319182,0.4485812499775562
R84,GCT-TTE: Graph Convolutional Transformer for Travel Time Estimation,0,ALL,recent,0.5043177090593818,0.9064097690565831,0.496846236601617,0.1458902617886588,0.8780816207919501,0.10251019244400666,1.059850449936011
R85,Progression Cognition Reinforcement Learning with Prioritized Experience for Multi-Vehicle Pursuit,0,ALL,recent,0.6322091025922574,0.49153326402575476,0.7155184977421954,0.3958756381486776,0.09068021171410674,0.5008397833792855,0.6618497740455342
R86,Gradient-Informed Quality Diversity for the Illumination of Discrete Spaces,0,ALL,recent,0.5713964526316316,0.5385003820445189,0.6488787847903469,0.2770070202697956,0.17981993030470808,0.3794500402920749,0.58963446467673
R87,Explaining SAT Solving Using Causal Reasoning,0,ALL,recent,0.9346226897331258,0.5404409171378084,0.5404614570620948,0.9869941826374432,0.18350290595720406,0.1819589201150731,1.2341827106349228
R88,On Guiding Search in HTN Temporal Planning with non Temporal Heuristics,0,ALL,recent,0.5105180407297015,0.5963666105186549,0.666207927887664,0.1580098595453553,0.2896452621469376,0.41101650622245495,0.5915108988701521
R89,Towards Explainable TOPSIS: Visual Insights into the Effects of Weights and Aggregations on Rankings,0,ALL,recent,0.8504036998633757,0.5296117682912621,0.7153902704410076,0.8223739115021684,0.1629500740723263,0.5006062067557004,1.16053615793899
R90,Contextual Dictionary Lookup for Knowledge Graph Completion,0,ALL,recent,0.49660628111976785,0.519431893564924,0.5049360013618693,0.1308169705959875,0.14362951094918947,0.11724636735209146,0.31548271011840895
R91,DsMtGCN: A Direction-sensitive Multi-task framework for Knowledge Graph Completion,0,ALL,recent,0.6489144214142424,0.44375454297886185,0.5059724753962693,0.42852901143336647,1.3747499031095355e-07,0.11913439044191615,0.4702261855630275
R92,FC-KBQA: A Fine-to-Coarse Composition Framework for Knowledge Base Question Answering,0,ALL,recent,0.5719210336580495,0.44375473806547633,0.4523724339530232,0.2780324026798065,5.077333039689552e-07,0.021497486379006305,0.28555703064576266
R93,Internal Contrastive Learning for Generalized Out-of-distribution Fault Diagnosis (GOOFD) Framework,0,ALL,recent,0.642480938571759,0.6486374923011642,0.5497260954968528,0.41595368024604534,0.38885108718210276,0.19883522449237115,0.874397096000478
R94,ShuttleSet22: Benchmarking Stroke Forecasting with Stroke-Level Badminton Dataset,0,ALL,recent,0.5179517420390329,0.9158802593606739,0.517682683979944,0.17254028702938673,0.8960558307548521,0.14046550290479604,1.1177590438009173
R95,ConKI: Contrastive Knowledge Injection for Multimodal Sentiment Analysis,0,ALL,recent,0.7492341987123534,0.47969467985162173,0.6799543118884247,0.6246209969177134,0.06821155478327783,0.43605668044163565,0.8454523898555637
R96,Computationally Assisted Quality Control for Public Health Data Streams,0,ALL,recent,0.8621490723530728,0.5411465979107193,0.6102005138654469,0.8453322301287519,0.18484222989628296,0.3089943741036015,1.1383224909612955
R97,Novelty and Lifted Helpful Actions in Generalized Planning,0,ALL,recent,0.6061571874745844,0.6909354807701744,0.9828641590432872,0.34495276034051114,0.46912918275462057,0.9878319942291326,1.1598231410753281
R98,Knowledge Graph for NLG in the context of conversational agents,0,ALL,recent,0.47878635915954726,0.772354080881863,0.8512745658230022,0.09598491681289394,0.623654974588326,0.7481306779058932,0.9814856286682825
R99,Inductive Meta-path Learning for Schema-complex Heterogeneous Information Networks,0,ALL,recent,0.73037267903442,0.6067067537817832,0.512303384030191,0.5877529640879827,0.30927000174227565,0.13066666359464799,0.9427562980883852
R100,Guided Bottom-Up Interactive Constraint Acquisition,0,ALL,recent,0.6541703723205651,0.5908204182759517,0.5012275553848564,0.43880265713501493,0.27911904643222357,0.11049112660356554,0.7565935978784865
R101,Abstracting Concept-Changing Rules for Solving Raven's Progressive Matrix Problems,0,ALL,recent,0.7305416367701415,0.44375447054421435,0.47823028488801783,0.5880832205812971,0.0,0.06859969829961328,0.6120931149861618
R102,Lifted Sequential Planning with Lazy Constraint Generation Solvers,0,ALL,recent,0.6630660450011227,0.6613528198058545,0.6828025358214089,0.45619075512655866,0.4129837306860665,0.44124495566319344,1.0236102202947428
R103,Machine Learning for SAT: Restricted Heuristics and New Graph Representations,0,ALL,recent,0.8367659421111286,0.44375455276664044,0.777675991599494,0.7957166055629235,1.5605138728253655e-07,0.6140647940532402,1.0106394395329448
R104,Rumor Detection with Diverse Counterfactual Evidence,0,ALL,recent,0.5461465399445735,0.4437548417594341,0.4596933907932715,0.22765179196423138,7.045358884923448e-07,0.03483321413990517,0.23984412144908668
R105,Reinforcement Learning and Data-Generation for Syntax-Guided Synthesis,0,ALL,recent,0.47266553637925685,0.8181886891109574,0.8023051798388255,0.08402073263993357,0.7106452829487334,0.6589288953584076,1.0252911289641096
R106,Towards Reliable Rare Category Analysis on Graphs via Individual Calibration,0,ALL,recent,0.5322327555033304,0.8611100880324709,0.6125688677518458,0.2004549451393336,0.7921065601735804,0.31330852638719986,1.1022194895484339
R107,TREA: Tree-Structure Reasoning Schema for Conversational Recommendation,0,ALL,recent,0.6271533152975648,0.6569721758717553,0.7178146039772927,0.3859932461069095,0.40466962958718233,0.5050223305967501,0.9674206914029544
R108,PPN: Parallel Pointer-based Network for Key Information Extraction with Complex Layouts,0,ALL,recent,0.5273493687655706,0.638041562682934,0.4844514430564243,0.190909539167691,0.3687408861687575,0.0799320519115418,0.5876266435054881
R109,Monte-Carlo Tree Search for Multi-Agent Pathfinding: Preliminary Results,0,ALL,recent,0.6876721504069734,0.5745275638243978,0.5501949640227394,0.5042875531261416,0.2481965516717637,0.19968930725140369,0.8223753623358966
R110,Argument Attribution Explanations in Quantitative Bipolar Argumentation Frameworks (Technical Report),0,ALL,recent,0.7367483838348415,0.4437545347953077,0.44057091994847847,0.6002153583122198,1.2194327905534858e-07,5.354812163335903e-08,0.6002154989973414
R111,ForestMonkey: Toolkit for Reasoning with AI-based Defect Detection and Classification Models,0,ALL,recent,0.609387723300483,0.6802914638172785,0.5229026336876994,0.3512673894330012,0.448927715943826,0.14997407258321646,0.8526860307809531
R112,DELPHIC: Practical DEL Planning via Possibilities (Extended Version),0,ALL,recent,0.8016020954760732,0.4585337660017104,0.6634339663683578,0.726982915261311,0.028049884549488865,0.4059635061231644,0.8971200269539074
R113,A Semantic Approach to Decidability in Epistemic Planning (Extended Version),0,ALL,recent,0.5047082495391029,0.6027533994549293,0.5196477813598795,0.1466536392616066,0.30176686109728446,0.14404509014377603,0.49883628190921264
R114,Reinforcement Learning-based Non-Autoregressive Solver for Traveling Salesman Problems,0,ALL,recent,0.5054035404706604,0.6618384510996481,0.46161122310289954,0.14801270307664302,0.41390541885203525,0.03832670414815772,0.5753324683805335
R115,Literal-Aware Knowledge Graph Embedding for Welding Quality Monitoring: A Bosch Case,0,ALL,recent,0.47255544099708763,0.8611571663031256,0.5222538141432449,0.0838055325800484,0.7921959108507118,0.14879219417584394,0.9280787113923056
R116,"A criterion for Artificial General Intelligence: hypothetic-deductive reasoning, tested on ChatGPT",0,ALL,recent,0.4835812024727895,0.6612287496071506,0.4405709376891904,0.10535724967390123,0.4127482556757939,8.586429424296247e-08,0.5181055354021981
R117,Pre-Trained Large Language Models for Industrial Control,0,ALL,recent,0.6232355062219981,0.4824062868373766,0.5076650227627566,0.378335225115759,0.07335796132970308,0.12221750531261316,0.4944693133048767
R118,Biomedical Knowledge Graph Embeddings with Negative Statements,0,ALL,recent,0.5708597963123964,0.7612114381796983,0.526213464910501,0.2759580346560332,0.6025071572061788,0.15600502520498727,0.9330669506839575
R119,No Length Left Behind: Enhancing Knowledge Tracing for Modeling Sequences of Excessive or Insufficient Lengths,0,ALL,recent,0.8966451236146183,0.4605687319431755,0.4895474138292739,0.9127606013376028,0.03191208216806925,0.08921478371657114,0.975897857806472
R120,ChatGPT for Arabic Grammatical Error Correction,0,ALL,recent,0.42968108349424144,0.4437547112583712,0.44057102915957935,3.4365787239027107e-07,4.5685562805834183e-07,2.524851651988033e-07,8.88883308268194e-07
R121,A Hierarchical Destroy and Repair Approach for Solving Very Large-Scale Travelling Salesman Problem,0,ALL,recent,0.7515493969763025,0.44375447054421435,0.6917242916922351,0.6291464438095922,0.0,0.4574966711204457,0.7892702787017482
R122,Multi-modal Multi-view Clustering based on Non-negative Matrix Factorization,0,ALL,recent,0.4356981204458567,0.6248827067373808,0.49491897169491006,0.011761660861246371,0.34376646224323043,0.0989995201808294,0.3901779551677671
R123,Service Reservation and Pricing for Green Metaverses: A Stackelberg Game Approach,0,ALL,recent,0.4626034544774163,0.6629575239034106,0.4900993502208002,0.0643526903916462,0.4160293267905621,0.09022018145614827,0.5119590806918601
R124,C5: Towards Better Conversation Comprehension and Contextual Continuity for ChatGPT,0,ALL,recent,0.8909936296901338,0.4437545598609217,0.6967068519582521,0.9017137998548631,1.6951574837179376e-07,0.4665728163170099,1.065014455081565
R125,TrajPAC: Towards Robustness Verification of Pedestrian Trajectory Prediction Models,0,ALL,recent,0.6625556008326177,0.44375447054421435,0.7333559265627422,0.4551930055982317,0.0,0.5333321337504091,0.6418592524108749
R126,Deep Task-specific Bottom Representation Network for Multi-Task Recommendation,0,ALL,recent,0.4932292583457898,0.5072679002759656,0.6266205170467228,0.12421600796817589,0.12054325434126802,0.3389047665614215,0.3633759306059414
R127,Probabilistic contingent planning based on HTN for high-quality plans,0,ALL,recent,0.582190603159931,0.5460722681325471,0.49417347593353883,0.29810601456302743,0.1941907459638095,0.09764153805670402,0.5264712988466833
R128,"Diverse, Top-k, and Top-Quality Planning Over Simulators",0,ALL,recent,0.8903354158205223,0.46703893333756796,0.4504240482492134,0.9004272094332963,0.044191991088396006,0.01794834083885129,0.9509011198152904
R129,Graph Edit Distance Learning via Different Attention,0,ALL,recent,0.6237583792827824,0.5425083688172411,0.7916602275055675,0.3793572690178383,0.18742675882871018,0.6395382351698878,0.7906224101560092
R130,Artificial Intelligence in Career Counseling: A Test Case with ResumAI,0,ALL,recent,0.5785357780352505,0.6968091473203878,0.4884163836773552,0.2909620402181983,0.48027691771191283,0.0871545188462151,0.8017430395262863
R131,Hierarchical Time Series Forecasting with Bayesian Modeling,0,ALL,recent,0.5585049531344746,0.44375447054421435,0.46174256138871567,0.25180840240648034,0.0,0.038565947687280625,0.26530648409702856
R132,Exploring the Limits of Historical Information for Temporal Knowledge Graph Extrapolation,0,ALL,recent,0.7997189692895426,0.47121437913634634,0.5765784519401133,0.7233020263799785,0.05211664304052801,0.2477490103649012,0.862130823048222
R133,"AI Framework for Early Diagnosis of Coronary Artery Disease: An Integration of Borderline SMOTE, Autoencoders and Convolutional Neural Networks Approach",0,ALL,recent,0.601595989279393,0.7310357762079461,0.9014598276304469,0.33603712641097344,0.5452362381054484,0.8395472787242663,1.1751149120699151
R134,Explanations for Answer Set Programming,0,ALL,recent,0.6055115253411147,0.48227849915274873,0.5776609580259083,0.3436907044118194,0.07311543083757198,0.2497208846396292,0.5042084448732617
R135,Understanding ProbLog as Probabilistic Argumentation,0,ALL,recent,0.7026496883189746,0.4575789812557134,0.6583615829154378,0.5335636861672254,0.02623778180265285,0.39672374057023213,0.6986547771694595
R136,IDVT: Interest-aware Denoising and View-guided Tuning for Social Recommendation,0,ALL,recent,0.5340315329606646,0.7830139695542928,0.5748799402375542,0.20397096015205632,0.6438865646145207,0.24465503096326055,0.9334867856037181
R137,Towards the Identifiability and Explainability for Personalized Learner Modeling: An Inductive Paradigm,0,ALL,recent,0.6082096892936469,0.5216505945576432,0.6716004794360356,0.34896472256520994,0.14784042255012395,0.42083948441436825,0.6440989646603628
R138,Concepts is All You Need: A More Direct Path to AGI,0,ALL,recent,0.6153998064766668,0.6215135356947786,0.49981493853575365,0.36301902364378735,0.3373720533186468,0.10791792829886766,0.7381623518670378
R139,Exploring Minecraft Settlement Generators with Generative Shift Analysis,0,ALL,recent,0.4663224314383202,0.5807183592748982,0.5169057678851153,0.0716220603591164,0.2599461711414767,0.13905028604724873,0.38023583161713015
R140,A Schedule of Duties in the Cloud Space Using a Modified Salp Swarm Algorithm,0,ALL,recent,0.7999368600168258,0.4804475499223811,0.6107800609951708,0.7237279306880059,0.06964044011995026,0.31005006708407606,0.9018858942873829
R141,PromptST: Prompt-Enhanced Spatio-Temporal Multi-Attribute Prediction,0,ALL,recent,0.6764454919376772,0.7061959483606542,0.6951274881768679,0.48234314885322266,0.49809229235042113,0.4636958746980986,1.1427289973479784
R142,QXAI: Explainable AI Framework for Quantitative Analysis in Patient Monitoring Systems,0,ALL,recent,0.5216841184623553,0.7271861140432454,0.849501730587437,0.17983584851423093,0.5379298966370788,0.7449013120480794,0.9784812043681375
R143,Colour Passing Revisited: Lifted Model Construction with Commutative Factors,0,ALL,recent,0.6179971044459641,0.44375447054421435,0.4718438286547855,0.3680958821597358,0.0,0.05696624060525088,0.3880340663715736
R144,Rethinking Sensors Modeling: Hierarchical Information Enhanced Traffic Forecasting,0,ALL,recent,0.6071389807637793,0.5260566878808949,0.5455053269940706,0.3468718415087372,0.15620282449187542,0.19114674593374453,0.5699760270774231
R145,Knowledge Graph Question Answering for Materials Science (KGQA4MAT): Developing Natural Language Interface for Metal-Organic Frameworks Knowledge Graph (MOF-KG),0,ALL,recent,0.44750999198926955,0.8617790950735174,0.6293788208248503,0.03484996314436454,0.7933762803925256,0.34392924479147197,0.9486014792139053
R146,Multi-Label Takagi-Sugeno-Kang Fuzzy System,0,ALL,recent,0.6300722847557436,0.44375447054421435,0.5001453682024444,0.39169886599601217,0.0,0.10851983323769838,0.4296808076292066
R147,Learning Complete Topology-Aware Correlations Between Relations for Inductive Link Prediction,0,ALL,recent,0.7370558159227232,0.5813531220379423,0.7082279003573467,0.6008162863658694,0.2611508985434633,0.4875593578747736,1.0326129601655034
R148,Emotion-Aware Prosodic Phrasing for Expressive Text-to-Speech,0,ALL,recent,0.574528084647924,0.8770668090172087,0.6398888529212106,0.2831283251253307,0.8223911013208572,0.36307413662102356,1.232595374263546
R149,Explainable Artificial Intelligence for Drug Discovery and Development -- A Comprehensive Survey,0,ALL,recent,0.50793829711865,0.674983824882782,0.47267192764858607,0.15296731399395905,0.438854254744599,0.058474691342138944,0.6122877107083067
R150,Event Prediction using Case-Based Reasoning over Knowledge Graphs,0,ALL,recent,0.46259410683243407,0.5396881672108756,0.5270192769078237,0.06433441883728737,0.1820742486436113,0.1574728783363816,0.30152417489863226
R151,Defeasible Reasoning with Knowledge Graphs,0,ALL,recent,0.6225322002921786,0.9069551712104934,0.5470480473409361,0.3769604946299507,0.8791167491236235,0.19395693850910473,1.3239621722317607
R152,Prior Bilinear Based Models for Knowledge Graph Completion,0,ALL,recent,0.5300222220940378,0.8258065555002277,0.6166424692381887,0.19613408342211144,0.7251033654295248,0.3207289280660627,1.0334925736747582
R153,Forgetting-aware Linear Bias for Attentive Knowledge Tracing,0,ALL,recent,0.7414099784523525,0.5450058407577455,0.505992526538853,0.6093272340429097,0.1921667547099892,0.11917091525480948,0.8432038090920823
R154,Residual Scheduling: A New Reinforcement Learning Approach to Solving Job Shop Scheduling Problem,0,ALL,recent,0.5556860603555132,0.8743621452087625,0.690442161273939,0.24629839932651498,0.8172578723526511,0.45516116463058837,1.222862679299872
R155,Epistemic Logic Programs: a study of some properties,0,ALL,recent,0.8806672094541635,0.44375447054421435,0.5206011091754765,0.8815290635889536,0.0,0.14578165552629543,0.932552643023157
R156,Tell Me a Story! Narrative-Driven XAI with Large Language Models,0,ALL,recent,0.7454130112000156,0.44375447054421435,0.5295839157547364,0.6171518391266662,0.0,0.16214457989312694,0.6739024420892605
R157,Challenges in Modelling and Solving Plotting with PDDL,0,ALL,recent,0.4296809076804205,0.823795624432991,0.4918480466671087,0.0,0.7212867840210816,0.0934055765149218,0.7539787358013043
R158,Prioritized Soft Q-Decomposition for Lexicographic Reinforcement Learning,0,ALL,recent,0.6064009507668843,0.4437545866525513,0.6036375600451344,0.34542923695621625,2.2036405293513864e-07,0.2970394114716853,0.449393251335359
R159,Compresso: Structured Pruning with Collaborative Prompting Learns Compact Large Language Models,0,ALL,recent,0.7322203699635468,0.49944461765693077,0.5887550110000944,0.5913645887607251,0.10569530878844749,0.26992961875145577,0.791535264112182
R160,Distribution-Based Trajectory Clustering,0,ALL,recent,0.4759515873165861,0.5989854263432381,0.5559600468119669,0.09044387541455101,0.2946155587180557,0.21019088187803045,0.45862624278991737
R161,Evolutionary Retrosynthetic Route Planning,0,ALL,recent,0.4296809310794429,0.6748699230278428,0.5356523757497441,4.5737349919520435e-08,0.43863807841263475,0.17319878116589169,0.4992576975580467
R162,Causal Reasoning through Two Layers of Cognition for Improving Generalization in Visual Question Answering,0,ALL,recent,0.6348426651208683,0.44375473561191076,0.5306889350558615,0.40102338188417147,5.030766387542053e-07,0.16415746384967853,0.4584789973081977
R163,Integrating Graphs with Large Language Models: Methods and Prospects,0,ALL,recent,0.4296813444821057,0.46728596597803623,0.4433006456859627,8.538028295393774e-07,0.04466083867758037,0.004972474515948873,0.04640205856099201
R164,Abstractive Summarization of Large Document Collections Using GPT,0,ALL,recent,0.47368879048873,0.6859678723615403,0.4904967716230035,0.0860208559993122,0.45970107146541955,0.09094411737624555,0.5775523685464178
R165,OptiMUS: Optimization Modeling Using MIP Solvers and large language models,0,ALL,recent,0.5809968060084523,0.619089160960239,0.4862067658767683,0.2957725359608633,0.3327707899090272,0.08312951745810922,0.6576386569802287
R166,Factual and Personalized Recommendations using Language Models and Reinforcement Learning,0,ALL,recent,0.6494252428390769,0.5239291912620626,0.48667213271350507,0.42952749837304616,0.1521650112747775,0.08397722160103675,0.6110845372081865
R167,Stepwise functional refoundation of relational concept analysis,0,ALL,recent,0.5142742646323849,0.8739457045119595,0.6311879009121732,0.16535203496518464,0.816467502236523,0.3472246336414059,1.1033481589761995
R168,Memory efficient location recommendation through proximity-aware representation,0,ALL,recent,0.5849850346623466,0.7456146254712371,0.5117923094401936,0.30356820393751494,0.5729056923007295,0.12973569900266338,0.9218813908891766
R169,BridgeHand2Vec Bridge Hand Representation,0,ALL,recent,0.6474429342942417,0.7196624113814418,0.6176693636513064,0.42565274078417903,0.5236505291492847,0.32259950108422875,1.0622130953129438
R170,Solving Travelling Thief Problems using Coordination Based Methods,0,ALL,recent,0.7111643291839647,0.6913849855659121,0.5125471131917448,0.5502069929794057,0.4699823058051168,0.13111063639995185,1.0660780215245056
R171,Give and Take: Federated Transfer Learning for Industrial IoT Network Intrusion Detection,0,ALL,recent,0.7373489356018232,0.44375466528384666,0.5370795544409931,0.6013892383939472,3.6959977010948053e-07,0.17579850506919592,0.6629190847679359
R172,Goodtriever: Adaptive Toxicity Mitigation with Retrieval-augmented Models,0,ALL,recent,0.7063479904105086,0.44375460492191543,0.5139103499919049,0.540792643602954,2.5503780015039414e-07,0.1335938848655932,0.5875507583437117
R173,Mini-DALLE3: Interactive Text to Image by Prompting Large Language Models,0,ALL,recent,0.6612728319331215,0.6165185526093253,0.7843724388681484,0.4526856166546509,0.3278919871492847,0.6262629260308851,0.9997696279147453
R174,AutoRepo: A general framework for multi-modal LLM-based automated construction reporting,0,ALL,recent,0.6074220606038009,0.6220023497684093,0.49108712023125706,0.34742516897193,0.33829978213839584,0.09201948614230814,0.7179317712601336
R175,GameGPT: Multi-agent Collaborative Framework for Game Development,0,ALL,recent,0.623710984750793,0.47253710068982036,0.4762150337420915,0.379264628382769,0.054627059519633474,0.06492875183204724,0.456616751043619
R176,Can Large Language Models Really Improve by Self-critiquing Their Own Plans?,0,ALL,recent,0.42968137812608825,0.44375447054421435,0.44057096862745404,9.195656882139728e-07,0.0,1.4222089762188504e-07,9.693430023816325e-07
R177,Transport-Hub-Aware Spatial-Temporal Adaptive Graph Transformer for Traffic Flow Prediction,0,ALL,recent,0.47763676079175077,0.7613050760183319,0.4749376869330209,0.0937378322148002,0.6026848741055187,0.06260195908162848,0.718333391998889
R178,MemGPT: Towards LLMs as Operating Systems,0,ALL,recent,0.7057770304648041,0.5781024848450252,0.6115401151876942,0.5396766057448105,0.25498145709506514,0.31143456859340046,0.9036601618475658
R179,Negative Sampling with Adaptive Denoising Mixup for Knowledge Graph Embedding,0,ALL,recent,0.4398147143908946,0.5164757031517336,0.4836997583326756,0.019808240527352937,0.13801890521803203,0.07856279608109777,0.1853241243737692
R180,Query2Triple: Unified Query Encoding for Answering Diverse Complex Queries over Knowledge Graphs,0,ALL,recent,0.7646448667539648,0.515769382045772,0.8017311639440264,0.6547437561114449,0.13667836597960434,0.6578832779793533,1.0216812693838229
R181,MaskMA: Towards Zero-Shot Multi-Agent Decision Making with Mask-Based Collaborative Learning,0,ALL,recent,0.570476813252594,0.6942702585879615,0.4941796368142849,0.27520942943953297,0.47545831617347256,0.09765276061001087,0.7848462118265094
R182,Robust Graph Matching Using An Unbalanced Hierarchical Optimal Transport Framework,0,ALL,recent,0.8193652409765865,0.44375447054421435,0.7050849176882419,0.7617039898435667,0.0,0.4818341552616431,0.9303459441851417
R183,GPT-4 Doesn't Know It's Wrong: An Analysis of Iterative Prompting for Reasoning Problems,0,ALL,recent,0.44699600502421466,0.7228216121622467,0.4909149552645523,0.03384528862050488,0.5296464318244211,0.09170587343074066,0.5955887761456852
R184,PSYCHIC: A Neuro-Symbolic Framework for Knowledge Graph Question-Answering Grounding,0,ALL,recent,0.47181644822550334,0.8553160211251762,0.8573020857815984,0.08236104612143191,0.7811098987773027,0.7591103035197626,1.1291595511306516
R185,Open Knowledge Base Canonicalization with Multi-task Unlearning,0,ALL,recent,0.5754624789268443,0.8584217944514067,0.6397189356343367,0.284954756904921,0.7870044005475789,0.3627646182439771,1.198926773837892
R186,Graph Agent: Explicit Reasoning Agent for Graphs,0,ALL,recent,0.6935973138379301,0.443754620083026,0.558305651124611,0.5158692879822997,2.8381233834755314e-07,0.21446359393340583,0.5909318296713301
R187,OpenCog Hyperon: A Framework for AGI at the Human Level and Beyond,0,ALL,recent,0.7222944088302341,0.4437548537522967,0.5186796998094758,0.5719626175951812,7.272973531432285e-07,0.14228164961431441,0.6217619222575443
R188,New Boolean satisfiability problem heuristic strategy: Minimal Positive Negative Product Strategy,0,ALL,recent,0.8369382800891457,0.7319379992491265,0.64704376065456,0.7960534693119657,0.5469485830691024,0.37610739221429956,1.474639639656073
R189,An Investigation of Darwiche and Pearl's Postulates for Iterated Belief Update,0,ALL,recent,0.6038174776402047,0.7332185658465351,0.6260202607271294,0.34037940143524364,0.5493789929163475,0.3378113500805525,1.0079923668797846
R190,Responsible AI (RAI) Games and Ensembles,0,ALL,recent,0.4296809076804205,0.9062326734516436,0.47282821234805533,0.0,0.8777455079314243,0.058759376834868246,0.8983112898236282
R191,AI for Open Science: A Multi-Agent Perspective for Ethically Translating Data to Knowledge,0,ALL,recent,0.7310226878403633,0.4437545064574542,0.5271004941693581,0.5890235163237693,6.816036893143463e-08,0.15762082228864674,0.6441908722851645
R192,Uncertainty-guided Boundary Learning for Imbalanced Social Event Detection,0,ALL,recent,0.5057069821549321,0.44375447054421435,0.4570724148532508,0.1486058312109963,0.0,0.030058889913347302,0.15912644268066786
R193,"Look At Me, No Replay! SurpriseNet: Anomaly Detection Inspired Class Incremental Learning",0,ALL,recent,0.5991660732766536,0.4437547945097716,0.4825557230235441,0.33128744428078477,6.148599238411288e-07,0.07647884124235899,0.35805565357553426
R194,GraphTransformers for Geospatial Forecasting of Hurricane Trajectories,0,ALL,recent,0.5465397315458056,0.55273273835371,0.5576687329355567,0.22842035150291787,0.20683176943385387,0.2133033948282157,0.5099083091266472
R195,Diversified Node Sampling based Hierarchical Transformer Pooling for Graph Representation Learning,0,ALL,recent,0.7018187458795769,0.49070741195887324,0.5890987930197168,0.5319394685188897,0.08911281256455975,0.2705558461043574,0.7157468272199745
R196,Improving Entropy-Based Test-Time Adaptation from a Clustering View,0,ALL,recent,0.6790185589579689,0.6061648641743961,0.48714310752613615,0.48737264387785717,0.3082415399343708,0.08483514113540126,0.8253064832096184
R197,Unveiling Black-boxes: Explainable Deep Learning Models for Patent Classification,0,ALL,recent,0.5275273939371398,0.5555831340139444,0.5599770130526454,0.1912575194991809,0.21224158544435856,0.21750811777756524,0.4796269461656873
R198,QFree: A Universal Value Function Factorization for Multi-Agent Reinforcement Learning,0,ALL,recent,0.6624939019218757,0.44375467593298545,0.4798020562247844,0.45507240463364174,3.8981095775062117e-07,0.0714628096533461,0.4800847778232706
R199,On Task-personalized Multimodal Few-shot Learning for Visually-rich Document Entity Retrieval,0,ALL,recent,0.4873833209387907,0.6848625341773259,0.5372007183603508,0.11278913378613713,0.45760323070267667,0.1760192151591823,0.6319990897945276
R200,Enabling High-Level Machine Reasoning with Cognitive Neuro-Symbolic Systems,0,ALL,recent,0.5442424121534473,0.5725326739727009,0.47217154825894814,0.22392985189185344,0.24441041516816842,0.05756320894127428,0.48848739018946785
R201,Extracting periodontitis diagnosis in clinical notes with RoBERTa and regular expression,0,ALL,recent,0.5035297580017549,0.44375447054421435,0.484730695947574,0.1443500780729853,0.0,0.08044073412536705,0.17250433501686377
R202,An Improved Neural Network Model Based On CNN Using For Fruit Sugar Degree Detection,0,ALL,recent,0.6292318571854185,0.8401675348338817,0.9880155411137572,0.390056108053766,0.7523593204569533,0.9972156622910022,1.49144091031257
R203,Best uses of ChatGPT and Generative AI for computer science research,0,ALL,recent,0.5887762525497315,0.473244485435933,0.44622560290855867,0.31097878102374493,0.055969617459394085,0.010300525764437237,0.3705535825006921
R204,Causal Structure Learning Supervised by Large Language Model,0,ALL,recent,0.6491910982848573,0.7565674937726755,0.6343747563004408,0.42906982320904713,0.5936933335130362,0.35302975403736886,1.1463235706351624
R205,InteraSSort: Interactive Assortment Planning Using Large Language Models,0,ALL,recent,0.5611504308803192,0.9048418428882535,0.5810934468007469,0.25697943645090204,0.8751058261655925,0.25597344654409687,1.2216759689069285
R206,Causality is all you need,0,ALL,recent,0.6203340371287636,0.5978738771829915,0.5562674375110304,0.3726638126521616,0.29250593003476233,0.2107508194337891,0.73893252948875
R207,A recurrent connectionist model of melody perception : An exploration using TRACX2,0,ALL,recent,0.5037725824782303,0.5065341675550272,0.4862426129155013,0.1448247196142515,0.119150690117101,0.08319481580093642,0.2930935952616802
R208,Extracting Definienda in Mathematical Scholarly Articles with Transformers,0,ALL,recent,0.4296809737938706,0.6107461897870291,0.47336720112697894,1.2922992900470337e-07,0.3169365183173082,0.059741189428324376,0.3378460638471507
R209,Self-Supervised Deconfounding Against Spatio-Temporal Shifts: Theory and Modeling,0,ALL,recent,0.6672684077808028,0.751861256209242,0.9186012312246542,0.46440498449774475,0.5847612825437309,0.8707717616382086,1.3539363836148486
R210,Multi-Session Budget Optimization for Forward Auction-based Federated Learning,0,ALL,recent,0.5583477207502087,0.7426416774490086,0.5466077752482832,0.25150106509729236,0.5672632820089151,0.1931549465159185,0.8863685783867788
